Field_ID,User_ID,User_Rating,Field_Name,Field_Rating,Field_Types
12,4522,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3955,4,AS FUTSAL,4.5,Futsal
12,5094,4,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3839,5,AS FUTSAL,4.3,Futsal
9,3200,5,Go All Futsal,4.5,Futsal
18,7667,5,GOR Badminton Mega Kuningan,4.2,Badminton
10,3840,5,AS FUTSAL,4.5,Futsal
1,52,5,Champion Futsal,4.4,Futsal
2,1003,5,Centro Futsal,4.4,Futsal
2,1417,4,Centro Futsal,4.5,Futsal
6,2663,4,Lapangan Bulu Tangkis Patra,4.3,Badminton
16,7119,4,Diaz Badminton Hall,4.2,Badminton
10,3943,4,AS FUTSAL,4.2,Futsal
10,3481,5,AS FUTSAL,4.3,Futsal
9,3176,5,Go All Futsal,4.2,Futsal
10,3973,4,AS FUTSAL,4.5,Futsal
1,438,5,Champion Futsal,4.2,Futsal
10,4173,2,AS FUTSAL,4.3,Futsal
3,1682,5,Planet Futsal,4.5,Futsal
1,270,5,Champion Futsal,4.5,Futsal
12,5351,1,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,1381,4,Centro Futsal,4.5,Futsal
1,655,4,Champion Futsal,4.3,Futsal
9,3212,5,Go All Futsal,4.2,Futsal
10,3796,5,AS FUTSAL,4.4,Futsal
17,7294,5,Lapangan Bulutangkis Talenta,4.3,Badminton
14,6079,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6614,3,Kuningan Village Futsal Field 1,4.3,Futsal
16,7225,2,Diaz Badminton Hall,4.5,Badminton
18,7589,5,GOR Badminton Mega Kuningan,4.3,Badminton
3,1671,5,Planet Futsal,4.3,Futsal
14,5761,5,Kuningan Village Futsal Field 1,4.5,Futsal
12,4561,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,197,5,Champion Futsal,4.3,Futsal
14,6577,4,Kuningan Village Futsal Field 1,4.4,Futsal
2,1087,5,Centro Futsal,4.3,Futsal
3,1741,5,Planet Futsal,4.4,Futsal
2,1370,4,Centro Futsal,4.6,Futsal
7,2771,5,Supreme Arena Badminton,4.3,Badminton
14,5778,5,Kuningan Village Futsal Field 1,4.3,Futsal
16,6946,5,Diaz Badminton Hall,4.5,Badminton
1,788,3,Champion Futsal,4.2,Futsal
5,2367,4,GOR Kurnia Badminton Court,4.3,Badminton
16,7071,5,Diaz Badminton Hall,4.2,Badminton
19,8293,4,Cililitan Badminton Hall,4.5,Badminton
18,7552,5,GOR Badminton Mega Kuningan,4.2,Badminton
10,3965,4,AS FUTSAL,4.5,Futsal
1,563,5,Champion Futsal,4.5,Futsal
1,171,5,Champion Futsal,4.4,Futsal
17,7267,5,Lapangan Bulutangkis Talenta,4.5,Badminton
12,5146,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6374,4,Kuningan Village Futsal Field 1,4.3,Futsal
16,7125,4,Diaz Badminton Hall,4.3,Badminton
9,3219,5,Go All Futsal,4.2,Futsal
5,2378,4,GOR Kurnia Badminton Court,4.3,Badminton
9,3144,5,Go All Futsal,4.3,Futsal
14,6074,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,1293,5,Centro Futsal,4.3,Futsal
9,3048,5,Go All Futsal,4.2,Futsal
10,3672,5,AS FUTSAL,4.4,Futsal
2,1194,5,Centro Futsal,4.5,Futsal
6,2706,4,Lapangan Bulu Tangkis Patra,4.2,Badminton
5,2393,4,GOR Kurnia Badminton Court,4.2,Badminton
10,3545,5,AS FUTSAL,4.5,Futsal
18,7470,5,GOR Badminton Mega Kuningan,4.3,Badminton
14,6261,5,Kuningan Village Futsal Field 1,4.3,Futsal
9,3161,5,Go All Futsal,4.6,Futsal
7,2857,5,Supreme Arena Badminton,4.5,Badminton
12,4823,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6438,4,Kuningan Village Futsal Field 1,4.3,Futsal
20,8805,4,Tunas Bugar Badminton Hall,4.4,Badminton
2,952,5,Centro Futsal,4.2,Futsal
10,3883,4,AS FUTSAL,4.2,Futsal
19,8367,3,Cililitan Badminton Hall,4.3,Badminton
14,6734,2,Kuningan Village Futsal Field 1,4.3,Futsal
13,5458,5,Pelangi Futsal,4.2,Futsal
10,3476,5,AS FUTSAL,4.2,Futsal
19,8046,5,Cililitan Badminton Hall,4.3,Badminton
9,3351,4,Go All Futsal,4.5,Futsal
1,584,5,Champion Futsal,4.5,Futsal
12,4605,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6426,4,Kuningan Village Futsal Field 1,4.3,Futsal
9,3079,5,Go All Futsal,4.5,Futsal
12,5043,4,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3967,4,AS FUTSAL,4.5,Futsal
1,506,5,Champion Futsal,4.3,Futsal
3,1700,5,Planet Futsal,4.4,Futsal
2,1296,5,Centro Futsal,4.3,Futsal
9,3214,5,Go All Futsal,4.2,Futsal
19,8003,5,Cililitan Badminton Hall,4.4,Badminton
2,1205,5,Centro Futsal,4.1,Futsal
11,4242,5,Futsal Sani,4.3,Futsal
14,5987,5,Kuningan Village Futsal Field 1,4.5,Futsal
6,2678,4,Lapangan Bulu Tangkis Patra,4.4,Badminton
2,1279,5,Centro Futsal,4.4,Futsal
17,7292,5,Lapangan Bulutangkis Talenta,4.2,Badminton
10,3710,5,AS FUTSAL,4.5,Futsal
6,2562,5,Lapangan Bulu Tangkis Patra,4.5,Badminton
12,5289,3,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,821,3,Champion Futsal,4.2,Futsal
19,8304,4,Cililitan Badminton Hall,4.3,Badminton
3,1962,1,Planet Futsal,4.1,Futsal
11,4392,3,Futsal Sani,4.3,Futsal
13,5395,5,Pelangi Futsal,4.5,Futsal
12,4759,5,Futsal Court Cilandak Sport Centre,4.6,Futsal
7,2912,4,Supreme Arena Badminton,4.5,Badminton
12,5320,3,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,5314,3,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,1231,5,Centro Futsal,4.2,Futsal
10,3606,5,AS FUTSAL,4.2,Futsal
5,2339,5,GOR Kurnia Badminton Court,4.2,Badminton
19,8331,4,Cililitan Badminton Hall,4.6,Badminton
15,6839,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
1,452,5,Champion Futsal,4.5,Futsal
1,427,5,Champion Futsal,4.6,Futsal
7,2819,5,Supreme Arena Badminton,4.2,Badminton
19,8308,4,Cililitan Badminton Hall,4.2,Badminton
5,2266,5,GOR Kurnia Badminton Court,4.2,Badminton
4,2098,4,Royal Futsal,4.5,Futsal
6,2669,4,Lapangan Bulu Tangkis Patra,4.2,Badminton
5,2324,5,GOR Kurnia Badminton Court,4.5,Badminton
6,2717,3,Lapangan Bulu Tangkis Patra,4.5,Badminton
12,4694,5,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,1132,5,Centro Futsal,4.5,Futsal
12,4867,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3875,4,AS FUTSAL,4.5,Futsal
1,360,5,Champion Futsal,4.4,Futsal
2,1109,5,Centro Futsal,4.2,Futsal
19,7924,5,Cililitan Badminton Hall,4.5,Badminton
1,347,5,Champion Futsal,4.3,Futsal
9,3199,5,Go All Futsal,4.5,Futsal
1,151,5,Champion Futsal,4.2,Futsal
10,3536,5,AS FUTSAL,4.6,Futsal
7,2930,4,Supreme Arena Badminton,4.5,Badminton
12,5003,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
16,7144,4,Diaz Badminton Hall,4.2,Badminton
4,2023,5,Royal Futsal,4.5,Futsal
12,4514,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3518,5,AS FUTSAL,4.5,Futsal
1,697,4,Champion Futsal,4.5,Futsal
12,5330,3,Futsal Court Cilandak Sport Centre,4.4,Futsal
17,7450,3,Lapangan Bulutangkis Talenta,4.4,Badminton
2,1584,1,Centro Futsal,4.5,Futsal
12,4834,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1831,4,Planet Futsal,4.3,Futsal
16,7074,5,Diaz Badminton Hall,4.3,Badminton
16,7241,1,Diaz Badminton Hall,4.4,Badminton
2,954,5,Centro Futsal,4.3,Futsal
13,5452,5,Pelangi Futsal,4.5,Futsal
12,4948,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
5,2426,4,GOR Kurnia Badminton Court,4.5,Badminton
1,570,5,Champion Futsal,4.3,Futsal
20,8745,4,Tunas Bugar Badminton Hall,4.3,Badminton
14,6129,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,1081,5,Centro Futsal,4.5,Futsal
18,7651,5,GOR Badminton Mega Kuningan,4.5,Badminton
1,299,5,Champion Futsal,4.3,Futsal
14,6630,3,Kuningan Village Futsal Field 1,4.3,Futsal
14,6142,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,3758,5,AS FUTSAL,4.2,Futsal
4,2144,3,Royal Futsal,4.3,Futsal
13,5481,5,Pelangi Futsal,4.3,Futsal
13,5405,5,Pelangi Futsal,4.3,Futsal
14,5873,5,Kuningan Village Futsal Field 1,4.3,Futsal
3,1620,5,Planet Futsal,4.2,Futsal
19,8015,5,Cililitan Badminton Hall,4.5,Badminton
1,117,5,Champion Futsal,4.1,Futsal
11,4337,4,Futsal Sani,4.3,Futsal
3,1788,5,Planet Futsal,4.3,Futsal
13,5440,5,Pelangi Futsal,4.4,Futsal
2,1322,5,Centro Futsal,4.5,Futsal
1,282,5,Champion Futsal,4.1,Futsal
11,4225,5,Futsal Sani,4.3,Futsal
14,6182,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6725,3,Kuningan Village Futsal Field 1,4.2,Futsal
10,3502,5,AS FUTSAL,4.5,Futsal
1,535,5,Champion Futsal,4.4,Futsal
2,1408,4,Centro Futsal,4.3,Futsal
16,7068,5,Diaz Badminton Hall,4.6,Badminton
15,6806,5,Gedung Bulutangkis Gelora Sunter,4.3,Badminton
9,3078,5,Go All Futsal,4.3,Futsal
14,6358,4,Kuningan Village Futsal Field 1,4.2,Futsal
10,3640,5,AS FUTSAL,4.5,Futsal
12,5148,4,Futsal Court Cilandak Sport Centre,4.2,Futsal
5,2475,3,GOR Kurnia Badminton Court,4.3,Badminton
14,5844,5,Kuningan Village Futsal Field 1,4.5,Futsal
1,871,2,Champion Futsal,4.3,Futsal
14,6673,3,Kuningan Village Futsal Field 1,4.3,Futsal
20,8782,4,Tunas Bugar Badminton Hall,4.2,Badminton
19,8204,4,Cililitan Badminton Hall,4.2,Badminton
10,3474,5,AS FUTSAL,4.3,Futsal
9,3353,4,Go All Futsal,4.1,Futsal
11,4315,5,Futsal Sani,4.4,Futsal
2,1422,4,Centro Futsal,4.3,Futsal
20,8766,4,Tunas Bugar Badminton Hall,4.3,Badminton
14,6705,3,Kuningan Village Futsal Field 1,4.3,Futsal
9,3196,5,Go All Futsal,4.3,Futsal
9,3059,5,Go All Futsal,4.5,Futsal
6,2568,5,Lapangan Bulu Tangkis Patra,4.6,Badminton
15,6826,5,Gedung Bulutangkis Gelora Sunter,4.2,Badminton
19,7987,5,Cililitan Badminton Hall,4.4,Badminton
2,1396,4,Centro Futsal,4.2,Futsal
4,2083,4,Royal Futsal,4.3,Futsal
20,8814,4,Tunas Bugar Badminton Hall,4.2,Badminton
19,8353,3,Cililitan Badminton Hall,4.4,Badminton
2,1371,4,Centro Futsal,4.5,Futsal
12,5079,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1934,3,Planet Futsal,4.5,Futsal
12,4782,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1884,4,Planet Futsal,4.5,Futsal
12,4771,5,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,1077,5,Centro Futsal,4.3,Futsal
20,8833,4,Tunas Bugar Badminton Hall,4.3,Badminton
14,5992,5,Kuningan Village Futsal Field 1,4.2,Futsal
19,7965,5,Cililitan Badminton Hall,4.2,Badminton
10,3528,5,AS FUTSAL,4.2,Futsal
10,3731,5,AS FUTSAL,4.3,Futsal
13,5578,4,Pelangi Futsal,4.1,Futsal
11,4305,5,Futsal Sani,4.3,Futsal
20,8506,5,Tunas Bugar Badminton Hall,4.3,Badminton
14,5841,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,1326,5,Centro Futsal,4.3,Futsal
16,6989,5,Diaz Badminton Hall,4.3,Badminton
20,8692,5,Tunas Bugar Badminton Hall,4.5,Badminton
18,7853,3,GOR Badminton Mega Kuningan,4.5,Badminton
18,7468,5,GOR Badminton Mega Kuningan,4.5,Badminton
1,7,5,Champion Futsal,4.3,Futsal
16,7098,5,Diaz Badminton Hall,4.3,Badminton
20,8646,5,Tunas Bugar Badminton Hall,4.2,Badminton
10,3763,5,AS FUTSAL,4.3,Futsal
3,1604,5,Planet Futsal,4.3,Futsal
16,6955,5,Diaz Badminton Hall,4.4,Badminton
17,7279,5,Lapangan Bulutangkis Talenta,4.4,Badminton
2,1090,5,Centro Futsal,4.5,Futsal
18,7683,5,GOR Badminton Mega Kuningan,4.5,Badminton
18,7648,5,GOR Badminton Mega Kuningan,4.3,Badminton
14,5717,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,3899,4,AS FUTSAL,4.2,Futsal
19,7900,5,Cililitan Badminton Hall,4.3,Badminton
14,6525,4,Kuningan Village Futsal Field 1,4.3,Futsal
16,7106,5,Diaz Badminton Hall,4.3,Badminton
14,5719,5,Kuningan Village Futsal Field 1,4.2,Futsal
5,2329,5,GOR Kurnia Badminton Court,4.2,Badminton
10,3669,5,AS FUTSAL,4.3,Futsal
14,6293,4,Kuningan Village Futsal Field 1,4.3,Futsal
14,6139,5,Kuningan Village Futsal Field 1,4.5,Futsal
18,7586,5,GOR Badminton Mega Kuningan,4.3,Badminton
9,3160,5,Go All Futsal,4.5,Futsal
1,680,4,Champion Futsal,4.2,Futsal
19,8189,5,Cililitan Badminton Hall,4.2,Badminton
10,4199,1,AS FUTSAL,4.3,Futsal
14,6741,2,Kuningan Village Futsal Field 1,4.6,Futsal
7,2860,5,Supreme Arena Badminton,4.6,Badminton
8,3013,5,Lapangan Badminton Tomang,4.3,Badminton
13,5554,4,Pelangi Futsal,4.5,Futsal
12,5275,3,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,8416,3,Cililitan Badminton Hall,4.2,Badminton
10,3922,4,AS FUTSAL,4.5,Futsal
6,2711,4,Lapangan Bulu Tangkis Patra,4.2,Badminton
19,8187,5,Cililitan Badminton Hall,4.3,Badminton
14,6200,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,4204,1,AS FUTSAL,4.2,Futsal
19,7990,5,Cililitan Badminton Hall,4.2,Badminton
10,4061,3,AS FUTSAL,4.5,Futsal
1,414,5,Champion Futsal,4.4,Futsal
17,7311,5,Lapangan Bulutangkis Talenta,4.2,Badminton
10,4132,3,AS FUTSAL,4.6,Futsal
15,6840,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
12,5141,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6558,4,Kuningan Village Futsal Field 1,4.5,Futsal
1,82,5,Champion Futsal,4.5,Futsal
18,7832,4,GOR Badminton Mega Kuningan,4.2,Badminton
19,8462,1,Cililitan Badminton Hall,4.5,Badminton
1,820,3,Champion Futsal,4.3,Futsal
16,7146,4,Diaz Badminton Hall,4.4,Badminton
2,1391,4,Centro Futsal,4.3,Futsal
9,3444,1,Go All Futsal,4.4,Futsal
2,1226,5,Centro Futsal,4.3,Futsal
3,1837,4,Planet Futsal,4.5,Futsal
6,2699,4,Lapangan Bulu Tangkis Patra,4.3,Badminton
3,1896,3,Planet Futsal,4.3,Futsal
20,8691,5,Tunas Bugar Badminton Hall,4.5,Badminton
18,7767,4,GOR Badminton Mega Kuningan,4.2,Badminton
19,8063,5,Cililitan Badminton Hall,4.5,Badminton
1,92,5,Champion Futsal,4.3,Futsal
14,5897,5,Kuningan Village Futsal Field 1,4.2,Futsal
4,2093,4,Royal Futsal,4.5,Futsal
1,839,3,Champion Futsal,4.2,Futsal
4,1965,5,Royal Futsal,4.5,Futsal
12,4800,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,8138,5,Cililitan Badminton Hall,4.4,Badminton
17,7393,4,Lapangan Bulutangkis Talenta,4.5,Badminton
1,228,5,Champion Futsal,4.4,Futsal
17,7457,3,Lapangan Bulutangkis Talenta,4.3,Badminton
14,5805,5,Kuningan Village Futsal Field 1,4.5,Futsal
1,361,5,Champion Futsal,4.3,Futsal
14,6557,4,Kuningan Village Futsal Field 1,4.2,Futsal
4,2176,1,Royal Futsal,4.6,Futsal
7,2806,5,Supreme Arena Badminton,4.2,Badminton
10,3835,5,AS FUTSAL,4.3,Futsal
3,1742,5,Planet Futsal,4.2,Futsal
5,2341,5,GOR Kurnia Badminton Court,4.3,Badminton
14,6604,3,Kuningan Village Futsal Field 1,4.2,Futsal
4,2053,5,Royal Futsal,4.6,Futsal
7,2785,5,Supreme Arena Badminton,4.4,Badminton
2,1386,4,Centro Futsal,4.4,Futsal
17,7302,5,Lapangan Bulutangkis Talenta,4.4,Badminton
2,1320,5,Centro Futsal,4.3,Futsal
14,6334,4,Kuningan Village Futsal Field 1,4.2,Futsal
4,2082,4,Royal Futsal,4.5,Futsal
1,858,3,Champion Futsal,4.5,Futsal
1,190,5,Champion Futsal,4.2,Futsal
5,2292,5,GOR Kurnia Badminton Court,4.5,Badminton
1,712,4,Champion Futsal,4.3,Futsal
14,6571,4,Kuningan Village Futsal Field 1,4.6,Futsal
15,6800,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
12,4968,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
13,5630,3,Pelangi Futsal,4.5,Futsal
1,388,5,Champion Futsal,4.3,Futsal
16,7129,4,Diaz Badminton Hall,4.4,Badminton
2,1102,5,Centro Futsal,4.6,Futsal
15,6808,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
18,7562,5,GOR Badminton Mega Kuningan,4.5,Badminton
1,531,5,Champion Futsal,4.3,Futsal
13,5466,5,Pelangi Futsal,4.2,Futsal
10,3500,5,AS FUTSAL,4.2,Futsal
5,2388,4,GOR Kurnia Badminton Court,4.3,Badminton
9,3210,5,Go All Futsal,4.2,Futsal
5,2439,3,GOR Kurnia Badminton Court,4.2,Badminton
10,3722,5,AS FUTSAL,4.5,Futsal
12,4890,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,694,4,Champion Futsal,4.5,Futsal
1,540,5,Champion Futsal,4.2,Futsal
10,3848,4,AS FUTSAL,4.5,Futsal
18,7865,2,GOR Badminton Mega Kuningan,4.3,Badminton
13,5369,5,Pelangi Futsal,4.5,Futsal
18,7755,4,GOR Badminton Mega Kuningan,4.3,Badminton
14,6032,5,Kuningan Village Futsal Field 1,4.5,Futsal
1,68,5,Champion Futsal,4.3,Futsal
9,3149,5,Go All Futsal,4.2,Futsal
10,4183,1,AS FUTSAL,4.3,Futsal
20,8857,3,Tunas Bugar Badminton Hall,4.2,Badminton
10,3767,5,AS FUTSAL,4.5,Futsal
1,645,4,Champion Futsal,4.5,Futsal
12,5270,3,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4640,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,308,5,Champion Futsal,4.3,Futsal
9,3152,5,Go All Futsal,4.2,Futsal
19,8097,5,Cililitan Badminton Hall,4.3,Badminton
20,8849,3,Tunas Bugar Badminton Hall,4.3,Badminton
16,7239,1,Diaz Badminton Hall,4.3,Badminton
20,8862,3,Tunas Bugar Badminton Hall,4.2,Badminton
19,8469,1,Cililitan Badminton Hall,4.3,Badminton
14,6735,2,Kuningan Village Futsal Field 1,4.3,Futsal
13,5652,1,Pelangi Futsal,4.3,Futsal
16,7137,4,Diaz Badminton Hall,4.5,Badminton
12,4493,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,5081,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
16,7124,4,Diaz Badminton Hall,4.3,Badminton
3,1723,5,Planet Futsal,4.3,Futsal
9,3389,3,Go All Futsal,4.5,Futsal
12,5132,4,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,1462,4,Centro Futsal,4.2,Futsal
10,4074,3,AS FUTSAL,4.3,Futsal
9,3395,3,Go All Futsal,4.5,Futsal
12,4611,5,Futsal Court Cilandak Sport Centre,4.6,Futsal
15,6785,5,Gedung Bulutangkis Gelora Sunter,4.3,Badminton
13,5501,5,Pelangi Futsal,4.6,Futsal
15,6811,5,Gedung Bulutangkis Gelora Sunter,4.2,Badminton
10,3458,5,AS FUTSAL,4.6,Futsal
8,2987,5,Lapangan Badminton Tomang,4.2,Badminton
19,8454,2,Cililitan Badminton Hall,4.3,Badminton
20,8769,4,Tunas Bugar Badminton Hall,4.3,Badminton
20,8879,3,Tunas Bugar Badminton Hall,4.5,Badminton
12,4591,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6716,3,Kuningan Village Futsal Field 1,4.2,Futsal
4,2138,3,Royal Futsal,4.3,Futsal
14,6663,3,Kuningan Village Futsal Field 1,4.3,Futsal
20,8831,4,Tunas Bugar Badminton Hall,4.3,Badminton
3,1677,5,Planet Futsal,4.5,Futsal
18,7658,5,GOR Badminton Mega Kuningan,4.2,Badminton
19,8017,5,Cililitan Badminton Hall,4.3,Badminton
20,8876,3,Tunas Bugar Badminton Hall,4.5,Badminton
12,5116,4,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4826,5,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,1548,2,Centro Futsal,4.5,Futsal
1,109,5,Champion Futsal,4.5,Futsal
12,4486,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
5,2296,5,GOR Kurnia Badminton Court,4.2,Badminton
5,2456,3,GOR Kurnia Badminton Court,4.5,Badminton
12,4811,5,Futsal Court Cilandak Sport Centre,4.6,Futsal
8,3011,5,Lapangan Badminton Tomang,4.3,Badminton
3,1774,5,Planet Futsal,4.2,Futsal
10,3559,5,AS FUTSAL,4.2,Futsal
10,3688,5,AS FUTSAL,4.5,Futsal
12,4777,5,Futsal Court Cilandak Sport Centre,4.4,Futsal
17,7360,5,Lapangan Bulutangkis Talenta,4.3,Badminton
13,5412,5,Pelangi Futsal,4.5,Futsal
12,4620,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3362,4,Go All Futsal,4.5,Futsal
1,220,5,Champion Futsal,4.5,Futsal
12,4667,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
4,2037,5,Royal Futsal,4.6,Futsal
7,2883,5,Supreme Arena Badminton,4.3,Badminton
14,6421,4,Kuningan Village Futsal Field 1,4.5,Futsal
18,7748,4,GOR Badminton Mega Kuningan,4.3,Badminton
20,8615,5,Tunas Bugar Badminton Hall,4.5,Badminton
18,7710,5,GOR Badminton Mega Kuningan,4.3,Badminton
20,8790,4,Tunas Bugar Badminton Hall,4.5,Badminton
1,751,4,Champion Futsal,4.5,Futsal
1,623,4,Champion Futsal,4.5,Futsal
1,186,5,Champion Futsal,4.5,Futsal
1,286,5,Champion Futsal,4.2,Futsal
10,3854,4,AS FUTSAL,4.2,Futsal
10,4172,2,AS FUTSAL,4.3,Futsal
16,7235,1,Diaz Badminton Hall,4.5,Badminton
12,4793,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6544,4,Kuningan Village Futsal Field 1,4.2,Futsal
5,2253,5,GOR Kurnia Badminton Court,4.4,Badminton
2,1252,5,Centro Futsal,4.3,Futsal
14,6523,4,Kuningan Village Futsal Field 1,4.2,Futsal
10,3931,4,AS FUTSAL,4.3,Futsal
20,8851,3,Tunas Bugar Badminton Hall,4.3,Badminton
9,3151,5,Go All Futsal,4.3,Futsal
3,1627,5,Planet Futsal,4.5,Futsal
18,7768,4,GOR Badminton Mega Kuningan,4.1,Badminton
11,4357,4,Futsal Sani,4.3,Futsal
9,3084,5,Go All Futsal,4.4,Futsal
17,7340,5,Lapangan Bulutangkis Talenta,4.3,Badminton
13,5563,4,Pelangi Futsal,4.5,Futsal
1,322,5,Champion Futsal,4.2,Futsal
10,3625,5,AS FUTSAL,4.3,Futsal
20,8771,4,Tunas Bugar Badminton Hall,4.2,Badminton
19,8429,3,Cililitan Badminton Hall,4.3,Badminton
14,6205,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,1345,4,Centro Futsal,4.5,Futsal
1,459,5,Champion Futsal,4.1,Futsal
11,4410,3,Futsal Sani,4.3,Futsal
20,8828,4,Tunas Bugar Badminton Hall,4.3,Badminton
9,3284,5,Go All Futsal,4.6,Futsal
15,6849,5,Gedung Bulutangkis Gelora Sunter,4.2,Badminton
4,1970,5,Royal Futsal,4.3,Futsal
20,8618,5,Tunas Bugar Badminton Hall,4.3,Badminton
20,8660,5,Tunas Bugar Badminton Hall,4.4,Badminton
2,1311,5,Centro Futsal,4.3,Futsal
9,3271,5,Go All Futsal,4.2,Futsal
10,3663,5,AS FUTSAL,4.6,Futsal
7,2892,5,Supreme Arena Badminton,4.3,Badminton
14,6271,4,Kuningan Village Futsal Field 1,4.2,Futsal
10,3914,4,AS FUTSAL,4.2,Futsal
10,3527,5,AS FUTSAL,4.5,Futsal
1,846,3,Champion Futsal,4.3,Futsal
13,5377,5,Pelangi Futsal,4.2,Futsal
10,4056,3,AS FUTSAL,4.5,Futsal
1,831,3,Champion Futsal,4.3,Futsal
9,3179,5,Go All Futsal,4.2,Futsal
10,3479,5,AS FUTSAL,4.2,Futsal
10,4017,4,AS FUTSAL,4.2,Futsal
10,3593,5,AS FUTSAL,4.3,Futsal
14,5832,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,4094,3,AS FUTSAL,4.3,Futsal
13,5620,3,Pelangi Futsal,4.2,Futsal
10,4136,3,AS FUTSAL,4.5,Futsal
18,7481,5,GOR Badminton Mega Kuningan,4.4,Badminton
17,7356,5,Lapangan Bulutangkis Talenta,4.2,Badminton
19,8185,5,Cililitan Badminton Hall,4.5,Badminton
12,5286,3,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,5283,3,Futsal Court Cilandak Sport Centre,4.6,Futsal
8,3030,2,Lapangan Badminton Tomang,4.2,Badminton
5,2256,5,GOR Kurnia Badminton Court,4.2,Badminton
19,8096,5,Cililitan Badminton Hall,4.2,Badminton
19,8437,3,Cililitan Badminton Hall,4.2,Badminton
19,8399,3,Cililitan Badminton Hall,4.2,Badminton
19,8350,3,Cililitan Badminton Hall,4.3,Badminton
14,6677,3,Kuningan Village Futsal Field 1,4.2,Futsal
5,2385,4,GOR Kurnia Badminton Court,4.6,Badminton
15,6828,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
12,5102,4,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,635,4,Champion Futsal,4.5,Futsal
18,7606,5,GOR Badminton Mega Kuningan,4.5,Badminton
1,429,5,Champion Futsal,4.2,Futsal
19,7981,5,Cililitan Badminton Hall,4.2,Badminton
4,2036,5,Royal Futsal,4.3,Futsal
14,6292,4,Kuningan Village Futsal Field 1,4.3,Futsal
20,8774,4,Tunas Bugar Badminton Hall,4.5,Badminton
6,2719,3,Lapangan Bulu Tangkis Patra,4.3,Badminton
14,6585,4,Kuningan Village Futsal Field 1,4.4,Futsal
2,1385,4,Centro Futsal,4.3,Futsal
20,8562,5,Tunas Bugar Badminton Hall,4.2,Badminton
4,1968,5,Royal Futsal,4.3,Futsal
9,3329,4,Go All Futsal,4.2,Futsal
10,3587,5,AS FUTSAL,4.5,Futsal
6,2564,5,Lapangan Bulu Tangkis Patra,4.2,Badminton
10,3874,4,AS FUTSAL,4.3,Futsal
14,6530,4,Kuningan Village Futsal Field 1,4.2,Futsal
19,7892,5,Cililitan Badminton Hall,4.5,Badminton
